mouthful of marbles	6
move furniture	10
move heaven and earth	8
move house	9
move mountains	8
move on	10
move one's body	10
move out	10
move someone to tears	9
move the goalposts	8
move the needle	7
move the yardsticks	4
move through the gears	6
move up in the world	8
much ado about nothing	9
much less	9
much of a muchness	5
mud fence	2
mud monkey	3
muddle along	7
muddy the waters	7
muddy up	5
mug's game	6
mum's the word	8
murder will out	6
mush up	3
music to someone's ears	9
mutual admiration society	7
my arse	9
my bad	10
my eye	6
my foot	8
my skull's afly	1
my way or the highway	9
my word	6
na-na na-na boo-boo	7
nail down	8
nail the hammer on the head	2
naked ape	5
name and shame	7
name names	8
name of the game	9
name one's poison	6
Nantucket sleigh ride	2
narrow down	9
native soil	6
nature calls	10
nature of the beast	8
near and dear	9
near post	5
nearest and dearest	9
neat and tidy	10
necessary evil	9
neck of the woods	8
necker's knob	1
necktie party	3
need yesterday	6
need-to-know	7
needle drop	4
needle in a haystack	10
needless to say	10
neither fish nor fowl	7
neither fish, flesh, nor good red herring	5
neither here nor there	9
nerve-shredder	2
nerves of steel	9
nervous hit	6
never in a million years	8
never in a month of Sundays	5
never mind	10
never the twain shall meet	6
never you mind	7
new dawn	8
new kid on the block	9
new normal	10
new school	8
new wine in an old bottle	7
new wine in an old wineskin	6
next thing one knows	7
next-level	9
nice guy	10
nice guys finish last	9
nickel	10
nickel and dime	8
nickel nurser	3
nickel tour	5
nickel-and-dime	7
no flies on	3
no fun at parties	6
no go	8
no great shakes	5
no guts, no glory	9
no hard feelings	10
no harm, no foul	9
no horse in this race	7
no joy	7
no love lost	8
no matter how thin you slice it, it's still baloney	7
no more	10
no pain, no gain	10
no plan survives contact with the enemy	8
no pressure	10
no prize for guessing	7
no score	9
no screaming hell	2
no sense no feeling	5
no skin off one's back	9
no skin off one's nose	6
no soap	6
no strings attached	9
no time	10
no two ways about it	9
no way	10
no ways	4
no-count	3
no-frills	8
no-good ass	5
no-hit wonder	7
no-strings-attached	9
nod off	9
nod out	6
nodding acquaintance	7
non-denial denial	5
none of someone's business	9
none other than	8
nook and cranny	8
nook or cranny	7
north forty	3
north of	8
nose out of joint	6
nose test	2
nose to the grindstone	7
nose-pick	2
nose-picker	2
not a chance	9
not a minute too soon	7
not a pretty sight	8
not as black as one is painted	6
not at all	10
not be caught dead	8
not by any means	7
not cricket	4
not do someone any favors	8
not do someone any favours	8
not enough to hang a dog on	5
not for the world	7
not grow on trees	9
not half bad	8
not have a leg to stand on	9
not in a million	6
not in a million years	10
not in Kansas anymore	9
not in the least	9
not in the slightest	9
not invented here	6
not just a pretty face	9
not know which end is up	8
not leave one's thoughts	3
not likely	10
not long for this world	8
not look a day over	9
not much of anything	7
not on your life	8
not on your nelly	5
not one's first rodeo	7
not quite	10
not see someone for dust	6
not so fast	10
not the end of the world	9
not to mention	10
not to put too fine a point on it	7
not touch with a barge pole	5
not touch with a ten-foot pole	8
not want to do that	10
not win for losing	4
not worth a brass farthing	2
not worth a Continental	1
not worth a dime	9
not worth a plug nickel	6
not worth a whistle	5
not worth hell room	1
not worth salt	4
not worth writing home about	7
not your father's	6
notch on one's bedpost	3
nothing doing	8
nothing for it	6
nothing special	8
nothing to it	9
nothing to write home about	7
nothing ventured, nothing gained	10
nourish a viper in one's bosom	4
now and again	9
now and then	10
now for	7
now or never	10
now you mention it	9
now you're cooking	8
now you're talking	8
nowhere to be found	9
nuclear option	6
nudge nudge wink wink	7
nugget of truth	6
nuke the fridge	2
null and void	7
number games	7
number one	10
number one with a bullet	3
Nuremberg defense	2
nut-cutting time	1
nuts and bolts	8
nuts to butts	2
oat opera	1
odd and curious	4
odd duck	6
odd fish	5
odds and ends	9
of a	10
of a kind	8
of a piece	6
of age	7
of all loves	3
of all people	9
of all places	9
of all things	9
of an	10
of choice	8
of late	8
of one mind	7
of sorts	6
of the same stripe	5
of two minds	7
off and running	8
off balance	9
off board	3
off chance	6
off one's box	2
off one's dot	2
off one's feed	5
off one's game	7
off one's hinge	3
off one's hinges	6
off one's nut	5
off one's own bat	4
off one's tits	2
off one's tree	4
off one's trolley	4
off pat	5
off the back foot	6
off the bat	8
off the beaten path	9
off the beaten track	8
off the deep end	9
off the face of the earth	10
off the grid	9
off the hook	10
off the radar	8
off the rails	9
off the reservation	7
off the scale	9
off the table	8
off the top of one's head	10
off the wagon	10
off to the races	8
off-color	7
off-kilter	6
off-roader	8
off-the-cuff	8
off-the-shelf	9
off-the-wall	8
offer affordances	2
offer one can't refuse	9
offer one's condolences	9
offer up	7
Officer Friendly	6
often wrong, never in doubt	6
oh dark hundred	3
oh dark thirty	4
oh my	10
oh my goodness	10
oh my goodness gracious	9
oh my gosh	10
oh well	10
oil and water	9
oil burner	5
oil trash	2
old as the hills	8
old boy network	5
old chestnut	6
old enough to vote	10
old fart	8
old flame	9
old fogey	7
old hand	8
old hat	9
old head on young shoulders	9
old money	8
old salt	7
old saw	5
old school	9
old song	10
old stager	4
old stick	3
old wine in a new bottle	8
old-fashioned look	9
oll korrect	1
on a first-name basis	10
on a full stomach	6
on a kick	8
on a lark	5
on a losing wicket	3
on a regular basis	10
on a shoestring	8
on a tear	7
on a whim	9
on account of	10
on acid	8
on all fours	10
on an irregular basis	9
on and off	10
on average	10
on board	9
on cloud nine	10
on course	9
on demand	10
on edge	9
on end	7
on eternal patrol	1
on fire	10
on good terms	9
on hand	10
on hold	10
on ice	8
on in years	6
on its merits	7
on one's bill	5
on one's deathbed	10
on one's feet	10
on one's high horse	8
on one's knees	9
on one's last legs	8
on one's lonesome	6
on one's mind	10
on one's own	10
on one's tod	2
on one's toes	9
on one's watch	7
on opposite sides of the barricades	3
on pins and needles	8
on purpose	10
on second thought	9
on sight	7
on someone's account	6
on someone's dime	7
on someone's doorstep	9
on someone's hands	8
on someone's mind	10
on steroids	8
on stun	2
on sufferance	3
on talking terms	6
on tenterhooks	5
on the anvil	4
on the back burner	8
on the back foot	6
on the back of	7
on the ball	9
on the bounce	4
on the brain	6
on the breadline	8
on the bubble	7
on the button	7
on the cards	7
on the clock	9
on the cuff	6
on the cusp	8
on the cutting room floor	6
on the debit side	7
on the dot	10
on the double	9
on the down-low	7
on the drum	3
on the dry	5
on the edge	9
on the edge of one's seat	10
on the face of	7
on the face of it	9
on the fly	8
on the fritz	6
on the front burner	7
on the front foot	5
on the game	4
on the go	9
on the gripping hand	2
on the heels of	7
on the horn	6
on the horns of a dilemma	8
on the hush	4
on the ladder	7
on the lam	5
on the level	8
on the loose	8
on the mark	7
on the money	8
on the one hand	9
on the other hand	10
on the other side of	6
on the outs	4
on the outside, looking in	7
on the pill	9
on the plus side	8
on the point of	6
on the prowl	7
on the pull	3
on the Q.T.	2
on the radar	9
on the rag	5
on the rails	6
on the rampage	8
on the receiving end	8
on the rise	9
on the run	10
on the same page	10
on the same wavelength	9
on the shelf	7
on the side of the angels	4
on the skids	6
on the sly	7
on the spot	9
on the square	6
on the stocks	3
on the street	8
on the table	9
on the toss of a coin	7
on the trot	5
on the up	7
on the uptake	6
on the wagon	7
on the wane	6
on the warpath	8
on the way	10
on the whole	9
on the wrong side of history	8
on thin ice	10
on top	10
on top of	10
on top of the world	10
on track	10
on with you	6
on yer bike	7
on-brand	5
on-the-spot	9
once again	10
once and for all	10
once bitten, twice shy	10
once in a blue moon	10
once in a purple moon	2
once in a while	10
once or twice	10
one after another	10
one age with	1
one and all	8
one and only	10
one and the same	9
one at a time	10
one big happy family	9
one brick short of a full load	7
one of His Majesty's bad bargains	1
one more again	2
one in the eye for	3
one flesh	4
one-horse race	5
one-hit wonder	6
one-horse town	7
one-night stand	8
one of those things	9
one could hear a pin drop	10
one fell swoop	10
one moment	10
one side	10
one small step for man, one giant leap for mankind	10
one step ahead	10
one step at a time	10
one step forward, two steps back	10
one too many	10
one up	10
one-man band	10
one-note	7
one-off	8
one-star	9
one-track mind	9
one-trick pony	8
one-way ticket to Palookaville	3
one's back is up	6
one's bark is worse than one's bite	9
one's blood is up	6
one's days are numbered	8
one's heart in one's mouth	7
one's heart is not in it	9
one's hour	5
one's jig is up	7
one's lips are sealed	9
one's name is mud	6
one's ship comes in	7
one's socks off	6
one's word is law	8
onesey-twosey	4
onesie-twosie	2
only game in town	8
only time will tell	10
oof-bird	1
open a can of whoop ass	5
open book	9
open doors	8
open fire	10
open invitation	8
open one's legs	7
open one's mind	10
open one's mouth	9
open Pandora's box	6
open season	8
open someone's eyes	9
open the batting	3
open the door	10
open the floodgates	7
open the kimono	4
open the schools	6
open wide	9
open-armed	8
open-door policy	7
opening of an envelope	6
opinions are like assholes	9
opposite number	6
or else	10
or something	10
or what	8
or words to that effect	7
Oreo cookie	10
orgiast	3
ostrich policy	3
other end of the ball	2
other fish in the sea	10
other half	10
other head	5
other side	9
other than	10
otherwise engaged	7
our era	10
out and about	9
out cold	10
out for blood	8
out loud	10
out of a nightmare	9
out of bounds	9
out of central casting	5
out of character	8
out of date	10
out of fix	2
out of frame	7
out of gas	9
out of house and home	7
out of kilter	6
out of line	9
out of luck	10
out of nowhere	10
out of one's box	6
out of one's depth	8
out of one's element	7
out of one's face	2
out of one's mind	9
out of order	10
out of place	10
out of pocket	8
out of proportion	9
out of reach	10
out of shape	10
out of sight	10
out of sight, out of mind	10
out of someone's way	9
out of sorts	7
out of spoons	3
out of the blue	10
out of the box	8
out of the chute	5
out of the frying pan, into the fire	10
out of the gate	8
out of the loop	9
out of the ordinary	9
out of the picture	8
out of the question	9
out of the running	7
out of the way	9
out of the woods	8
out of thin air	8
out of this world	8
out of touch	9
out of wedlock	7
out of whack	6
out on a limb	8
out on one's feet	5
out on the tiles	4
out sick	9
out the window	8
out to lunch	8
out-paramour the Turk	1
outpope the Pope	2
outside chance	7
outside job	2
outside the box	9
outside world	8
over a barrel	7
over and out	8
over and over again	10
over my dead body	10
over nine thousand	5
over one's head	9
over one's skis	3
over the hill	8
over the hills and far away	7
over the hump	8
over the line	6
over the moon	9
over the top	9
over the transom	2
overstep the mark	6
ox is in the ditch	1
p'd off	7
pachyderm	1
pack fudge	1
pack heat	5
pack in	7
pack of lies	9
packed to the gills	7
packed to the rafters	8
pact of silence	6
pad out	6
padded cell	8
paddle one's own canoe	7
paid up	8
pain in the neck	10
painful on the eyes	7
paint a rosy picture	8
paint oneself into a corner	9
paint the town red	10
paint the wagon	3
paint with a broad brush	7
painting rocks	1
pair of shoes	7
paisa vasool	2
palace intrigue	5
palace politics	6
pale in comparison	8
pale rider	4
palm off	6
Pandora's box	9
paper bag	7
paper tiger	8
paper trail	9
par for the course	8
parade of horribles	5
parade passed someone by	7
paradise on earth	9
parcel out	6
pardon me	10
pardon my French	8
pare down	7
park that thought	7
park the bus	5
parting of the ways	6
parting shot	8
party animal	9
party hearty	7
party like it's 1999	10
party to	6
pass away	10
pass muster	7
pass on	10
pass the buck	9
pass the hat	8
pass the river	2
pass the torch	9
pass up	8
paste up	4
pat on the back	10
patch up	8
patience of a saint	9
patience of an angel	7
patience of Job	3
pave the road to hell	6
pay a visit	10
pay attention	10
pay dividends	8
pay heed	7
pay homage to	6
pay one's debt to society	8
pay one's dues	9
pay packet	7
pay the bills	10
pay the fiddler	6
pay the freight	7
pay the piper	8
pay the rent	10
pay through the nose	9
pea patch	2
pea-time is past	1
peaches and cream	8
peaches-and-cream	7
peanut gallery	7
pearl of wisdom	6
pearl-clutcher	4
pearl-clutching	4
pearl-clutchy	2
pearls before swine	6
pearly whites	8
pee in one's pants	9
pee in someone's cornflakes	7
pee one's pants	9
peed off	6
peel out	8
peel the onion	5
peep of day	3
peg down	4
peg the needle	5
pelt of the dog	1
pen picture	3
penalty box	7
pencil in	8
pencil whip	2
pencil-neck	6
pencil-necked	6
pennies on the dollar	7
penny for your thoughts	10
penny in the fusebox	1
penny pincher	9
penny wedding	3
penny wise and pound foolish	8
people person	10
perfect storm	9
permanent shave	1
perp walk	7
person from Porlock	2
personal capital	6
Peter Pan syndrome	5
phone in	8
phone tag	10
physical break	7
pick apart	9
pick at	8
pick corners	3
pick holes	7
pick of the litter	9
pick on someone your own size	10
pick one's battles	10
pick one's nose	10
pick out	9
pick out of a hat	8
pick someone's brain	10
pick up on	9
pick up one's marbles and go home	8
pick up stitches	6
pick up the pace	10
pick up the pieces	10
pick up the tab	10
pick up the threads	7
pick up what someone is putting down	8
pickin' and grinnin'	5
picture-perfect	10
pidgin	6
pie in the sky	8
pie-in-the-sky	8
piece of ass	7
piece of cake	10
piece of crap	10
piece of shit	10
piece of someone	5
piece of tail	6
piece of the action	8
piece of the pie	9
piece of work	8
Pierian spring	2
piffy on a rock bun	1
pig in a poke	5
pigeon	10
pigs can fly	7
pigs might fly	8
pile Pelion on Ossa	2
pile up	10
pill in the pocket	3
pill mill	6
pillow talk	8
pin down	9
pin money	6
pinch one off	5
pinch-hit	7
pink slip	8
pip to the post	4
pipe down	9
pipe dream	8
pipe the eye	2
piping hot	10
piping times	5
piping times of peace	6
piss about	7
piss and moan	8
piss around	8
piss away	7
piss in someone's cornflakes	6
piss like a racehorse	2
piss money up the wall	4
piss more than one drinks	3
piss off	9
piss on	7
piss on someone's parade	6
pissass	1
pissed off	9
pissing war	3
pit against	7
pitch in	8
pitch woo	2
pitch-perfect	7
pixel peeper	3
pizza table	1
place of business	9
place to be	8
plant a seed	7
plant one's feet	6
play a part	10
play all one's cards	5
play along	8
play around	9
play back	9
play ball	7
play booty	2
play both sides against the middle	6
play by ear	8
play chicken	7
play down	7
play dumb	9
play fast and loose	6
play first fiddle	5
play for love	6
play for time	8
play games	9
play hardball	7
play hob with	2
play hooky	8
play in Peoria	3
play it cool	9
play it for all it's worth	8
play it straight	9
play Old Gooseberry	1
play Old Harry	2
play on someone's heartstrings	7
play on words	8
play one against another	7
play one's part	9
play politics	8
play possum	6
play second fiddle	8
play silly buggers	3
play someone like a fiddle	7
play someone like a violin	6
play the angles	5
play the ball and not the man	7
play the field	9
play the fool	8
play the gender card	7
play the hand one is dealt	8
play the man and not the ball	6
play the ponies	4
play the race card	7
play the same tape	5
play the victim card	8
play the wag	2
play to the gallery	5
play to win	9
play up	7
play well with others	9
play with a full deck	6
play with fire	10
play with house money	5
pleased with oneself	8
pleasure oneself	7
plough one's way	6
plow on	7
plow one's way	6
plow the sands	3
plug in	10
plug into	10
plumber's helper	6
plunge in	9
poacher turned gamekeeper	7
pocket dial	9
pocket up	4
pocket-sized	9
poetry in motion	8
pogi point	1
point blank	8
point fingers	10
point man	7
point out	10
point the finger at	10
point up	9
poison pen	6
poison-pen letter	7
poisoned chalice	5
poke one's nose into	8
poke someone's eye out	6
poke the bear	8
poles apart	7
polish a turd	5
polish off	8
Polish parliament	2
polite fiction	4
political football	7
politically correct	9
pony in the barn	3
poop factory	2
poop in one's pants	6
poop machine	1
poop oneself	5
poophole loophole	4
poor little rich girl	7
poor power	3
pop one's cork	5
pop someone's cherry	6
pop the cherry	5
pop the question	8
pop up	10
popcorn movie	7
pope's nose	2
porcelain god	1
porcelain goddess	1
porcelain skin	6
porch monkey	3
pork up	4
poster boy	7
poster child	8
poster girl	7
pot calling the kettle black	9
potato chaser	2
Potemkin village	3
potter's clay	5
potter's field	4
potty mouth	7
pound a beat	5
pound of flesh	8
pound sand	2
pound the pavement	7
pour cold water on	6
pour down the drain	8
pour fuel on the fire	8
pour gasoline on the fire	9
pour honey in one's ear	3
pour honey on	4
pour oil on troubled waters	7
pour one out	6
pour one's heart out	8
powder keg	6
power behind the throne	5
power chord	6
power of the purse	4
power-hungry	7
powers that be	8
praise to the skies	5
praise with faint damns	3
prawn cocktail offensive	1
pray tell	5
pray to the porcelain god	7
pray to the porcelain goddess	7
preach in the desert	3
preach to deaf ears	9
preach to the choir	8
present company excepted	6
preserved in aspic	2
press into service	7
press on	9
press the flesh	7
press the panic button	9
pressed for time	10
pretty penny	9
pretty pictures	8
prevail upon	6
price is right	10
price of eggs	8
price of tea in China	7
price on someone's head	9
prim and proper	8
prime of life	9
primrose path	5
private eye	10
pro tip	7
problem child	9
professional suicide	7
professional victim	6
progressive love	2
Promised Land	8
prop up	8
prop up the bar	6
prophet of doom	7
protest too much	8
proud as a peacock	9
psyched up	7
psychological warfare	8
pub-crawl	6
public intellectual	6
publicity hound	7
puddle jumper	6
pull a face	9
pull a fast one	9
pull a lever	10
pull a rabbit out of a hat	9
pull ahead	10
pull an all-nighter	9
pull away	10
pull faces	9
pull in	9
pull in one's horns	7
pull my finger	8
pull off	10
pull one's finger out	8
pull one's pud	3
pull one's punches	9
pull one's socks up	8
pull one's weight	10
pull oneself together	10
pull oneself up by one's bootstraps	9
pull out	8
pull out all the stops	7
pull out of one's arse	2
pull out of one's ass	3
pull out of the fire	6
pull out of the hat	7
pull over	10
pull punches	6
pull rank	7
pull someone's bacon out of the fire	4
pull someone's leg	9
pull someone's plumes	1
pull strings	8
pull teeth	8
pull the ladder up after oneself	5
pull the ladder up behind oneself	5
pull the long bow	3
pull the other leg	6
pull the other one, it's got bells on	7
pull the rug out from under	8
pull the shutters down	2
pull the trigger	9
pull the wool over someone's eyes	8
pull up	7
pull up on	5
pull up stakes	6
pulling power	7
pulling the plug	9
pump iron	8
pump out	6
pump someone's tires	4
pumpkin head	3
punch above one's weight	7
punch below one's weight	6
punch someone's lights out	8
punch someone's ticket	5
push against an open door	4
push in	7
push it	8
push on	8
push one's luck	8
push the boat out	6
push the envelope	8
push up daisies	7
push water uphill	5
put a bug in someone's ear	8
put a damper on	9
put a foot wrong	6
put a gun to someone's head	10
put a hat on a hat	2
put a lid on it	8
put a shift in	4
put a sock in it	8
put a stop to	10
put an end to	10
put back	9
put butter on one's bread	4
put case	3
put daylight between oneself and someone	5
put down	9
put down as	4
put down for	5
put down roots	8
put down to	7
put facts on the ground	2
put food on the table	10
put foot to ass	3
put forward	9
put hair on someone's chest	6
put in pledge	4
put in the ground	9
put in with	5
put into practice	8
put it past	7
put it there	9
put it to	6
put lipstick on a pig	8
put off	10
put on a clinic	7
put on a pedestal	9
put on airs	7
put on frills	4
put on one's dancing shoes	8
put on the dog	5
put on the map	9
put on the red light	6
put on the ritz	7
put one foot in front of the other	10
put one over	6
put one past	7
put one's ass on the line	8
put one's back into	8
put one's best foot forward	9
put one's cards on the table	9
put one's feet up	10
put one's finger on	7
put one's foot down on	9
put one's foot down upon	8
put one's foot in it	8
put one's foot in one's mouth	10
put one's foot in someone's ass	2
put one's foot up someone's ass	1
put one's head in the sand	8
put one's heart in	5
put one's house in order	8
put one's mind to it	9
put one's money where one's mouth is	10
put one's name in the hat	7
put one's pants on one leg at a time	10
put one's shoulder into	6
put one's stamp	4
put oneself across	5
put out	7
put out a fire	10
put out feelers	6
put paid to	7
put past	5
put someone in a box	6
put someone in mind of	8
put someone in their place	9
put someone on ice	3
put someone on to	6
put someone out of their misery	9
put someone to their trumps	2
put someone under	8
put someone's back up	7
put someone's lights out	9
put something behind one	5
put something into perspective	8
put store by	2
put store in	3
put that in your pipe and smoke it	7
put the bad mouth on	4
put the bee on	2
put the beggar on the gentleman	1
put the boom down	3
put the boot in	6
put the bottom rail on top	2
put the brakes on	9
put the cart before the horse	10
put the cat among the pigeons	4
put the clock back	8
put the clock forward	8
put the cork back in the bottle	6
put the fear of God into	7
put the genie back in the bottle	7
put the hammer down	6
put the moves on	8
put the pedal to the metal	9
put the plug in the jug	2
put the same shoe on every foot	3
put the screws	5
put the toothpaste back in the tube	7
put the wood in the hole	5
put through	6
put through the mangle	4
put through the wringer	7
put to bed	8
put to the sword	6
put to the test	9
put to work	8
put two and two together	10
put up	10
put up one's dukes	7
put up or shut up	9
put up to	6
put up with	10
put words in someone's mouth	9
put-up job	5
putty in someone's hands	7
quake in one's boots	8
Quaker gun	2
queen bee	9
queen of beasts	5
queer bashing	7
queer fish	6
queer someone's pitch	4
Queer Street	5
quelle surprise	7
quench-coal	1
quench coal	1
quiche-eater	2
quick as a flash	9
quick as lightning	10
quick buck	8
quick off the mark	7
quick on one's feet	9
quick on the draw	6
quick on the uptake	7
quick-and-dirty	6
quick-fire	5
quiet as a church mouse	10
quiet as a mouse	9
quiet quit	5
quit scores	2
quit while one is ahead	8
quite a bit	10
quite some	6
quote unquote	7
qwerty syndrome	3
rabble rouser	7
raccoon eyes	6
race against time	10
race out of the traps	5
race queen	4
rack and ruin	8
rack up	9
rag bagger	2
rag the puck	3
rain buckets	7
rain cats and dogs	10
rain dogs and cats	1
rain down	8
rain fire and brimstone	6
rain off	5
rain on one's parade	10
rain or shine	10
rain pitchforks	2
rain stopped play	7
rainbows and unicorns	5
rainy day	9
raise Cain	6
raise eyebrows	8
raise hell	7
raise one's eyebrows	8
raise one's voice	10
raise someone's hackles	5
raise someone's shag	2
raise someone's spirits	8
raise the bar	9
raise the flag and see who salutes	4
raise the roof	7
raise the spectre	5
raise the stakes	8
raise to the purple	1
raised by wolves	7
rake over	6
rake over the coals	5
rake together	5
rally around	8
rally round	8
ram something down someone's throat	9
rank and file	7
rant and rave	9
rap someone's knuckles	6
rare animal	10
rat run	4
rat's nest	7
rattle off	6
rattle through	6
raw deal	8
ray of light	8
razor-sharp	8
razz someone's berries	1
reach for the sky	9
reach for the stars	10
reach-around	3
read between the lines	10
read in	5
read lips	9
read minds	7
read out	8
read someone the riot act	9
read someone to filth	6
read someone's lips	10
read someone's mind	9
read the room	8
ready and waiting	10
ready up	7
real deal	9
real McCoy	8
reality check	9
reality distortion field	6
reap the harvest	8
reap the whirlwind	7
reap what one sows	9
rear one's head	7
rearrange the deck chairs on the Titanic	8
reason with	9
rebound relationship	8
reckon without one's host	2
Red Baron	6
red face test	4
red flag	9
red ink	8
red letter day	6
red light	9
red meat	8
red rider	3
red tape	9
red-handed	9
redeem oneself	8
rediscover fire	2
reduce someone to tears	9
reel in	7
reel off	6
refresh someone's memory	9
refrigerator mother	4
reign supreme	7
reinvent the wheel	8
remain to be seen	8
rend one's garments	2
render unto Caesar	6
rent out	10
reset the dial	7
rest assured	9
rest easy	8
rest his soul	6
rest on one's laurels	7
retrace one's steps	9
return the favor	10
return to form	7
return to one's muttons	3
returns to scale	4
rev up	9
reverse course	9
reverse Midas touch	5
revolve around	8
revolving door syndrome	6
rhyme off	7
rhyme or reason	7
rice chaser	2
Richard Roe	3
rickle o' banes	1
rid out	3
rid up	2
ridden hard and put away wet	5
riddle wrapped in an enigma	6
ride down	4
ride hard and put away wet	5
ride herd on	6
ride high	7
ride off into the sunset	9
ride on a rail	4
ride on the back of	6
ride one's bumper	6
ride one's luck	7
ride out	6
ride roughshod over	7
ride shotgun	8
ride tall in the saddle	3
ride the coattails	6
ride the crest of the wave	7
ride the pine	4
ride the rails	5
ride the short bus	4
ride the tiger	5
ride the wave	7
rig out	4
right away	10
right of Genghis Khan	1
right on	7
ring a bell	9
ring down the curtain	6
ring false	7
ring hollow	6
ring off the hook	8
ring one's bell	6
ring someone's bell	6
ring true	8
ring up	10
ring up the curtain	6
ringside seat	9
rip into	8
rip off the band-aid	9
rip to shreds	9
rip-snorting mad	6
ripe old age	10
ripen up	5
rise and shine	10
rise from the ashes	9
rise to the challenge	10
rise to the occasion	10
rise to the purple	2
rise with the lark	7
risk it for the biscuit	6
rivet counter	3
roach coach	5
road less traveled	10
road to Damascus	8
roar back	6
rob Peter to pay Paul	8
rob the cradle	7
robber baron	5
rock bottom	9
rock hound	4
rock on	8
rock out with one's cock out	2
rock the boat	9
rocket science	10
rocket scientist	8
rocking horse shit	3
rocking-horse shit	3
rod for one's back	4
rod in pickle	1
roger that	9
rogues' gallery	6
roll back the years	7
roll in the aisles	8
roll in wealth	9
roll of the dice	6
roll off the tongue	8
roll one's eyes	10
roll out the red carpet	9
roll the dice	8
roll the pitch	3
roll up one's sleeves	9
roller-coasterish	2
rolling in it	7
rolling stone	9
Roma locuta est, causa finita est	1
Rome wasn't built in a day	10
romp home	5
roof over one's head	9
room for doubt	8
root around	7
root cause	8
rooting interest	6
rope of sand	4
rose garden	7
rose-colored glasses	7
rose-coloured	5
rose-tint	3
rot in hell	8
rotten apple	9
rotten egg	10
rough and ready	6
rough around the edges	8
rough justice	6
rough out	4
rough patch	8
rough sledding	5
rough sleeper	4
rough trot	3
roughen up	6
round of applause	10
round the bend	7
round the clock	10
round up	9
roving eye	6
row back	5
row in the same boat	8
row of pins	7
royal bumps	2
rub down	6
rub elbows	7
rub in	8
rub off	9
rub off on	8
rub one's hands together	9
rub salt in someone's wounds	10
rub salt in the wound	10
rub shoulders	8
rub someone the wrong way	9
rub the fear of God into	6
rub up the wrong way	8
rubber johnny	3
rubber room	4
ruby slippers	7
ruck up	1
rue the day	4
ruffle someone's feathers	7
rule in	6
rule OK	3
rule out	8
rule the day	5
rule the roost	7
rule the school	4
rumor campaign	6
rumor mill	8
run a mile	6
run a red light	9
run a risk	9
run a temperature	10
run about	7
run across	8
run afoul of	5
run amok	7
run and gun	6
run around	10
run around after	8
run around like a chicken with its head cut off	9
run around with	8
run at the mouth	7
run away from	9
run down the clock	6
run for one's life	10
run for one's money	7
run for the hills	9
run for the roses	5
run high	6
run hot and cold	7
run in the family	9
run into a brick wall	8
run into the ground	8
run late	9
run of play	5
run off	9
run off at the mouth	8
run off with	8
run on	6
run on empty	5
run on fumes	7
run one's name	2
run out	9
run out of steam	8
run out of town	7
run out the clock	6
run over	9
run past	6
run rampant	7
run rings around	7
run riot	6
run scared	8
run someone off their feet	7
run someone ragged	8
run something up the flagpole	4
run the clock down	6
run the gamut	5
run the gauntlet	7
run the rule over	5
run the show	8
run through	9
run to	7
run to earth	4
run up	8
run wild	7
run with	7
run with scissors	6
run with the hare and hunt with the hounds	4
runners and riders	3
running target	5
runt of the litter	7
rush hour	10
rush in	8
Russian roulette	8
rustle up	7
sabre-rattling	6
sacked out	6
sacred cow	7
saddle tramp	1
sail the Red Sea	2
sail under false colors	5
salad	10
salad bowl	6
salad year	2
salt away	7
salt in the wound	8
salt of the earth	9
salty tooth	2
same difference	9
same old story	10
Santa's workshop	8
save by the bell	7
save face	9
save it	10
save one's breath	9
save someone's face	8
save someone's skin	9
save something for a rainy day	10
save the day	9
save the furniture	2
saved by the bell	9
saw logs	7
saw wood	2
sawdust trail	3
say again	8
say cheese	10
say goodbye	10
say grace	8
say it all	7
say no more	8
say that	10
say the quiet part loud	6
say the word	9
say uncle	7
say what	10
say when	9
scare someone to death	9
scare story	7
scare straight	6
scare the life out of	9
scare the living daylights out of	8
scare the pants off	7
scared green	2
scared shitless	8
scared to death	10
scholar and gentleman	6
school of hard knocks	9
score off	3
Scotch mist	1
scrape along	6
scrape someone off the ceiling	5
scrape the bottom of the barrel	8
scrape through	7
scrape together	8
scratch an itch	9
scratch beneath the surface	7
scratch by	6
scratch one's head	10
scratch one's own itch	4
scratch that	8
scratch the surface	9
scratch together	7
scream bloody murder	8
scream loudest	6
scream one's head off	9
screw off	7
screw the pooch	4
screw you	10
screwed up	10
sea change	6
sea legs	8
sea load	3
seagull approach	2
seagull manager	3
seal the deal	9
seat-of-the-pants	5
second banana	6
second childhood	8
second fiddle	8
second gear	9
second nature	10
second string	7
second Tuesday of the week	5
second-guess	9
second-rate	8
see a man	2
see a man about a dog	8
see a man about a horse	6
see daylight	7
see eye to eye	10
see for oneself	9
see into a millstone	1
see one's way clear to	5
see past the end of one's nose	6
see red	8
see someone's etchings	3
see stars	7
see the dark side of the moon	4
see the forest for the trees	6
see the light	9
see the light of day	8
see the trees through the forest	2
see things	9
see through	8
see which way the cat jumps	5
see yellow	3
see you later	10
see you next Tuesday	6
seeing is believing	9
seismic shift	7
seize the day	8
sell bargains	5
sell dearly	6
sell down	4
sell down the river	7
sell ice to Eskimos	7
sell like hot cakes	9
sell one's birthright for a mess of pottage	4
sell one's body	5
sell one's own grandmother	2
sell one's soul	8
sell someone a bill of goods	6
sell the family silver	7
sell the pass	1
sell-by date	10
